session_id,timestamp,focus_score,au1_inner_brow_raise,au2_outer_brow_raise,au4_frown,au6_cheek_raise,au7_eye_squeeze,au9_nose_wrinkle,au10_upper_lip_raise,au12_smile,au14_dimpler,au15_mouth_down,au20_lip_stretcher,au23_lip_compression,au25_mouth_open,au26_jaw_drop,avg_ear,head_yaw,head_pitch,symmetry_score,blink_rate_per_min,eye_closed_sec,is_blink,left_iris_x,left_iris_y,right_iris_x,right_iris_y,gaze_direction_x,gaze_direction_y,gaze_deviation,tension_score,tension_level,tension_sources_brow_furrow,tension_sources_lip_compression,tension_sources_eye_closure,tension_sources_expression_instability,tension_sources_emotional_influence,micro_exp_au_name,micro_exp_intensity,micro_exp_duration_frames,micro_exp_onset_frame,dominant_emotion,confidence,emotion_state,is_valid,au1_inner_brow_raise_trend,au1_inner_brow_raise_volatility,au1_inner_brow_raise_change_rate,au2_outer_brow_raise_trend,au2_outer_brow_raise_volatility,au2_outer_brow_raise_change_rate,au4_frown_trend,au4_frown_volatility,au4_frown_change_rate,au6_cheek_raise_trend,au6_cheek_raise_volatility,au6_cheek_raise_change_rate,au7_eye_squeeze_trend,au7_eye_squeeze_volatility,au7_eye_squeeze_change_rate,au9_nose_wrinkle_trend,au9_nose_wrinkle_volatility,au9_nose_wrinkle_change_rate,au10_upper_lip_raise_trend,au10_upper_lip_raise_volatility,au10_upper_lip_raise_change_rate,au12_smile_trend,au12_smile_volatility,au12_smile_change_rate,au14_dimpler_trend,au14_dimpler_volatility,au14_dimpler_change_rate,au15_mouth_down_trend,au15_mouth_down_volatility,au15_mouth_down_change_rate,au20_lip_stretcher_trend,au20_lip_stretcher_volatility,au20_lip_stretcher_change_rate,au23_lip_compression_trend,au23_lip_compression_volatility,au23_lip_compression_change_rate,au25_mouth_open_trend,au25_mouth_open_volatility,au25_mouth_open_change_rate,au26_jaw_drop_trend,au26_jaw_drop_volatility,au26_jaw_drop_change_rate,avg_ear_trend,avg_ear_volatility,avg_ear_change_rate,head_yaw_trend,head_yaw_volatility,head_yaw_change_rate,head_pitch_trend,head_pitch_volatility,head_pitch_change_rate,symmetry_score_trend,symmetry_score_volatility,symmetry_score_change_rate,blink_rate_per_min_trend,blink_rate_per_min_volatility,blink_rate_per_min_change_rate,eye_closed_sec_trend,eye_closed_sec_volatility,eye_closed_sec_change_rate,is_blink_trend,is_blink_volatility,is_blink_change_rate,left_iris_x_trend,left_iris_x_volatility,left_iris_x_change_rate,left_iris_y_trend,left_iris_y_volatility,left_iris_y_change_rate,right_iris_x_trend,right_iris_x_volatility,right_iris_x_change_rate,right_iris_y_trend,right_iris_y_volatility,right_iris_y_change_rate,gaze_direction_x_trend,gaze_direction_x_volatility,gaze_direction_x_change_rate,gaze_direction_y_trend,gaze_direction_y_volatility,gaze_direction_y_change_rate,gaze_deviation_trend,gaze_deviation_volatility,gaze_deviation_change_rate
20260304_135106,1772603475.0743814,0.3,0.379,0.589,0.193,0.195,0.48,0.46,0.0,0.0,0.374,0.57,0.0,0.71,0.0,0.0,0.52,0.207,-0.994,0.973,0.0,0.0,0,0.531,0.642,0.619,0.662,-0.001,-1.185,1.185,0.837,high,0.251,0.922,0.0,0.741,0.4,au15_mouth_down,0.57,5,10,anxiety,1.0,neutral,1,-0.053,0.161,0.512,-0.095,0.223,0.711,-0.2,0.418,0.098,-0.178,0.188,1.0,-0.241,0.15,0.351,-0.031,0.022,0.134,0.056,1.0,1.0,-0.023,0.143,1.0,-0.047,0.166,0.784,0.257,1.0,1.0,-0.023,0.143,1.0,-0.086,0.334,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.241,0.208,0.489,-0.048,0.129,0.505,-0.046,0.149,1.0,0.08,0.025,0.018,0.35,0.243,0.119,-0.021,0.189,1.0,0.0,0.0,0.0,-0.045,0.026,0.057,0.057,0.045,0.266,-0.035,0.019,0.03,0.018,0.05,0.243,-0.006,0.326,0.008,-0.375,1.0,1.0,0.377,0.219,1.0
20260304_135106,1772603475.1099243,0.3,0.399,0.613,0.182,0.194,0.471,0.461,0.0,0.0,0.396,0.582,0.0,0.683,0.0,0.0,0.529,0.187,-0.996,0.972,0.0,0.0,0,0.531,0.645,0.622,0.669,0.023,-1.158,1.159,0.824,high,0.236,0.888,0.0,0.741,0.4,au15_mouth_down,0.582,6,9,anxiety,1.0,neutral,1,-0.042,0.164,0.642,-0.076,0.225,0.817,-0.196,0.418,0.02,-0.194,0.197,1.0,-0.247,0.152,0.376,-0.033,0.023,0.13,0.048,1.0,1.0,-0.023,0.143,1.0,-0.066,0.171,0.707,0.302,1.0,1.0,-0.023,0.143,1.0,-0.084,0.335,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.209,0.52,-0.057,0.133,0.651,-0.046,0.149,1.0,0.079,0.025,0.014,0.283,0.216,0.094,-0.021,0.189,1.0,0.0,0.0,0.0,-0.044,0.026,0.057,0.064,0.047,0.275,-0.034,0.018,0.021,0.025,0.052,0.266,0.001,0.33,0.228,-0.41,1.0,1.0,0.411,0.227,1.0
20260304_135106,1772603475.139605,0.3,0.43,0.648,0.205,0.134,0.501,0.455,0.0,0.0,0.417,0.636,0.0,0.929,0.0,0.0,0.499,0.177,-0.995,0.974,0.0,0.0,0,0.531,0.647,0.621,0.664,0.019,-1.307,1.307,0.688,high,0.266,1.0,0.0,0.742,0.228,au15_mouth_down,0.636,6,9,anxiety,0.569,neutral,1,-0.027,0.167,0.846,-0.05,0.228,0.973,-0.19,0.418,0.24,-0.216,0.21,1.0,-0.249,0.153,0.267,-0.035,0.024,0.152,0.039,1.0,1.0,-0.024,0.143,1.0,-0.083,0.174,0.634,0.349,1.0,1.0,-0.024,0.143,1.0,-0.061,0.335,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.249,0.209,0.367,-0.067,0.138,0.719,-0.046,0.148,1.0,0.077,0.025,0.017,0.215,0.186,0.07,-0.022,0.189,1.0,0.0,0.0,0.0,-0.044,0.026,0.056,0.07,0.05,0.277,-0.032,0.018,0.023,0.033,0.053,0.247,0.008,0.332,0.195,-0.456,1.0,1.0,0.456,0.241,1.0
20260304_135106,1772603475.1733658,0.3,0.419,0.653,0.182,0.186,0.493,0.459,0.0,0.0,0.449,0.625,0.0,0.843,0.0,0.0,0.507,0.171,-0.996,0.968,0.0,0.0,0,0.531,0.648,0.621,0.675,0.034,-1.193,1.193,0.852,high,0.237,1.0,0.0,0.741,0.4,au15_mouth_down,0.625,6,9,anxiety,1.0,neutral,1,-0.011,0.168,0.772,-0.018,0.228,0.999,-0.181,0.415,0.004,-0.232,0.218,1.0,-0.255,0.154,0.293,-0.037,0.025,0.133,0.031,1.0,1.0,-0.022,0.14,1.0,-0.097,0.177,0.524,0.39,1.0,1.0,-0.022,0.14,1.0,-0.051,0.335,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.21,0.402,-0.078,0.143,0.764,-0.043,0.142,1.0,0.073,0.024,0.003,0.145,0.151,0.046,-0.022,0.189,1.0,0.0,0.0,0.0,-0.042,0.025,0.054,0.075,0.052,0.277,-0.031,0.017,0.02,0.041,0.055,0.283,0.016,0.339,0.339,-0.494,1.0,1.0,0.495,0.249,1.0
20260304_135106,1772603475.2019112,0.3,0.429,0.651,0.214,0.167,0.507,0.456,0.0,0.0,0.438,0.661,0.0,0.713,0.0,0.0,0.493,0.177,-0.997,0.966,0.0,0.0,0,0.531,0.65,0.619,0.687,0.021,-1.204,1.204,0.653,high,0.279,0.927,0.0,0.737,0.211,au15_mouth_down,0.661,6,9,anxiety,0.527,neutral,1,0.006,0.17,0.836,0.013,0.228,0.989,-0.173,0.414,0.371,-0.247,0.228,1.0,-0.26,0.155,0.242,-0.039,0.027,0.146,0.022,1.0,1.0,-0.019,0.133,1.0,-0.114,0.179,0.56,0.431,1.0,1.0,-0.019,0.133,1.0,-0.111,0.315,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.21,0.329,-0.088,0.148,0.715,-0.041,0.134,1.0,0.067,0.023,0.002,0.073,0.106,0.023,-0.023,0.189,1.0,0.0,0.0,0.0,-0.041,0.025,0.052,0.08,0.053,0.281,-0.029,0.017,0.026,0.05,0.057,0.32,0.021,0.344,0.21,-0.53,1.0,1.0,0.53,0.256,1.0
20260304_135106,1772603475.2334688,0.3,0.432,0.691,0.242,0.17,0.49,0.459,0.0,0.0,0.429,0.689,0.0,0.712,0.0,0.0,0.51,0.189,-0.992,0.969,0.0,0.0,0,0.531,0.655,0.619,0.687,-0.005,-1.217,1.217,0.651,high,0.314,0.925,0.0,0.729,0.206,au15_mouth_down,0.689,6,9,anxiety,0.515,neutral,1,0.023,0.171,0.854,0.048,0.23,1.0,-0.157,0.408,0.692,-0.261,0.237,1.0,-0.259,0.155,0.294,-0.041,0.027,0.132,0.014,1.0,1.0,-0.015,0.114,1.0,-0.134,0.181,0.586,0.47,1.0,1.0,-0.015,0.114,1.0,-0.099,0.315,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.259,0.209,0.398,-0.096,0.151,0.619,-0.038,0.124,1.0,0.063,0.022,0.003,0.0,0.0,0.0,-0.023,0.189,1.0,0.0,0.0,0.0,-0.039,0.024,0.049,0.085,0.055,0.292,-0.027,0.016,0.024,0.059,0.059,0.316,0.024,0.345,0.048,-0.564,1.0,1.0,0.564,0.264,1.0
20260304_135106,1772603475.2849917,0.3,0.426,0.648,0.229,0.202,0.476,0.46,0.0,0.0,0.437,0.704,0.0,0.881,0.0,0.0,0.524,0.185,-0.994,0.968,0.0,0.0,0,0.531,0.657,0.618,0.687,0.003,-1.156,1.156,0.668,high,0.297,1.0,0.0,0.717,0.218,au15_mouth_down,0.704,5,10,anxiety,0.544,neutral,1,0.039,0.174,0.809,0.076,0.231,0.97,-0.144,0.404,0.557,-0.271,0.244,0.955,-0.246,0.149,0.332,-0.042,0.028,0.124,0.005,1.0,1.0,-0.009,0.085,1.0,-0.154,0.183,0.559,0.509,1.0,1.0,-0.009,0.085,1.0,-0.081,0.315,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.198,0.443,-0.103,0.156,0.644,-0.035,0.119,1.0,0.058,0.021,0.0,0.0,0.0,0.0,-0.021,0.186,1.0,0.0,0.0,0.0,-0.037,0.023,0.047,0.091,0.057,0.297,-0.026,0.015,0.027,0.067,0.061,0.316,0.028,0.347,0.031,-0.588,1.0,1.0,0.588,0.268,1.0
20260304_135106,1772603475.3163943,0.3,0.389,0.607,0.191,0.263,0.495,0.463,0.0,0.0,0.44,0.664,0.0,0.948,0.0,0.0,0.505,0.176,-0.994,0.964,0.0,0.0,0,0.531,0.658,0.617,0.691,0.007,-1.063,1.063,0.828,high,0.248,1.0,0.0,0.7,0.4,au15_mouth_down,0.664,5,10,anxiety,1.0,neutral,1,0.05,0.174,0.562,0.099,0.232,0.774,-0.134,0.401,0.147,-0.276,0.247,0.632,-0.229,0.14,0.254,-0.044,0.029,0.111,-0.003,1.0,1.0,-0.005,0.05,1.0,-0.174,0.184,0.548,0.544,1.0,1.0,-0.005,0.05,1.0,-0.058,0.315,0.487,0.0,0.0,0.0,0.0,0.0,0.0,0.229,0.183,0.332,-0.11,0.161,0.71,-0.033,0.113,1.0,0.054,0.02,0.01,0.0,0.0,0.0,-0.017,0.174,1.0,0.0,0.0,0.0,-0.035,0.022,0.044,0.096,0.059,0.295,-0.025,0.015,0.028,0.075,0.063,0.325,0.032,0.349,0.071,-0.603,1.0,1.0,0.602,0.269,0.859
20260304_135106,1772603475.3464308,0.3,0.401,0.599,0.192,0.186,0.517,0.452,0.0,0.0,0.444,0.716,0.0,0.803,0.0,0.0,0.483,0.152,-0.999,0.967,0.0,0.0,0,0.53,0.659,0.617,0.683,0.041,-1.216,1.217,0.817,high,0.249,1.0,0.0,0.68,0.4,au7_eye_squeeze,0.517,3,12,anxiety,1.0,neutral,1,0.062,0.176,0.637,0.121,0.233,0.737,-0.124,0.397,0.169,-0.285,0.254,1.0,-0.21,0.129,0.161,-0.046,0.03,0.154,-0.011,1.0,1.0,-0.001,0.012,1.0,-0.193,0.186,0.532,0.582,1.0,1.0,-0.001,0.012,1.0,-0.044,0.315,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.165,0.207,-0.118,0.168,0.882,-0.031,0.107,1.0,0.049,0.019,0.005,0.0,0.0,0.0,-0.01,0.14,1.0,0.0,0.0,0.0,-0.033,0.02,0.048,0.101,0.061,0.295,-0.023,0.014,0.027,0.082,0.065,0.293,0.038,0.358,0.413,-0.624,1.0,1.0,0.624,0.273,1.0
20260304_135106,1772603475.3820355,0.3,0.37,0.541,0.146,0.206,0.51,0.455,0.0,0.0,0.484,0.715,0.0,0.928,0.0,0.0,0.49,0.17,-0.998,0.976,0.0,0.0,0,0.527,0.665,0.614,0.679,0.016,-1.188,1.188,0.811,high,0.19,1.0,0.0,0.746,0.4,au7_eye_squeeze,0.51,3,12,anxiety,1.0,neutral,1,0.071,0.176,0.43,0.137,0.233,0.47,-0.119,0.396,0.338,-0.293,0.259,0.912,-0.191,0.117,0.173,-0.047,0.031,0.14,-0.018,1.0,1.0,-0.001,0.009,1.0,-0.203,0.188,0.396,0.618,1.0,1.0,-0.001,0.009,1.0,-0.021,0.315,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.148,0.219,-0.125,0.173,0.739,-0.03,0.102,1.0,0.045,0.018,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032,0.019,0.055,0.106,0.063,0.313,-0.022,0.013,0.036,0.089,0.067,0.277,0.042,0.362,0.156,-0.644,1.0,1.0,0.643,0.277,1.0
20260304_135106,1772603475.42753,0.3,0.381,0.565,0.162,0.181,0.521,0.448,0.0,0.028,0.413,0.8,0.028,0.81,0.0,0.0,0.479,0.15,-0.998,0.969,0.0,0.0,0,0.526,0.67,0.615,0.686,0.031,-1.245,1.246,0.823,high,0.211,1.0,0.0,0.755,0.4,au7_eye_squeeze,0.521,4,11,anxiety,1.0,neutral,1,0.08,0.177,0.502,0.153,0.233,0.579,-0.109,0.391,0.135,-0.302,0.266,1.0,-0.177,0.109,0.125,-0.05,0.032,0.168,-0.024,1.0,1.0,0.001,0.031,1.0,-0.217,0.191,0.627,0.659,1.0,1.0,0.001,0.031,1.0,-0.003,0.314,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.136,0.156,-0.131,0.18,0.885,-0.028,0.095,1.0,0.041,0.017,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031,0.019,0.058,0.111,0.065,0.324,-0.021,0.013,0.032,0.095,0.068,0.295,0.046,0.368,0.315,-0.667,1.0,1.0,0.666,0.281,1.0
20260304_135106,1772603475.4646719,0.3,0.368,0.552,0.173,0.193,0.531,0.448,0.0,0.0,0.502,0.819,0.0,0.638,0.0,0.0,0.469,0.155,-0.999,0.978,0.0,0.0,0,0.525,0.675,0.617,0.692,0.032,-1.2,1.201,0.784,high,0.225,0.83,0.0,0.755,0.4,au7_eye_squeeze,0.531,5,10,anxiety,1.0,neutral,1,0.087,0.178,0.414,0.168,0.234,0.518,-0.097,0.383,0.016,-0.309,0.272,0.967,-0.169,0.107,0.081,-0.052,0.033,0.163,-0.03,1.0,1.0,0.002,0.03,1.0,-0.224,0.192,0.326,0.701,1.0,1.0,0.002,0.03,1.0,0.003,0.315,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.132,0.1,-0.137,0.186,0.84,-0.026,0.09,1.0,0.039,0.016,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.018,0.059,0.116,0.067,0.336,-0.02,0.012,0.022,0.102,0.07,0.312,0.049,0.374,0.323,-0.687,1.0,1.0,0.685,0.284,1.0
20260304_135106,1772603475.5080354,0.3,0.384,0.561,0.145,0.209,0.523,0.448,0.0,0.107,0.561,0.808,0.107,0.0,0.0,0.0,0.477,0.144,-1.0,0.971,0.0,0.0,0,0.523,0.679,0.618,0.706,0.039,-1.132,1.132,0.318,medium,0.189,0.0,0.0,0.792,0.126,au7_eye_squeeze,0.523,5,10,happy,0.686,neutral,1,0.096,0.179,0.513,0.181,0.235,0.552,-0.088,0.376,0.295,-0.314,0.277,0.869,-0.164,0.106,0.106,-0.054,0.034,0.164,-0.035,1.0,1.0,0.01,0.116,1.0,-0.227,0.192,0.125,0.74,1.0,1.0,0.01,0.116,1.0,-0.042,0.336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164,0.13,0.131,-0.143,0.193,0.911,-0.025,0.085,1.0,0.035,0.015,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029,0.017,0.063,0.122,0.069,0.345,-0.019,0.012,0.02,0.11,0.072,0.354,0.054,0.381,0.387,-0.699,1.0,1.0,0.698,0.284,0.916
20260304_135106,1772603475.5361102,0.3,0.341,0.523,0.148,0.23,0.53,0.443,0.0,0.034,0.491,0.842,0.034,0.8,0.0,0.0,0.47,0.139,-1.0,0.975,0.0,0.0,0,0.521,0.681,0.604,0.702,0.005,-1.124,1.124,0.844,high,0.192,1.0,0.0,0.794,0.4,au7_eye_squeeze,0.53,5,10,anxiety,1.0,neutral,1,0.1,0.179,0.227,0.191,0.235,0.376,-0.079,0.369,0.241,-0.317,0.28,0.747,-0.158,0.104,0.076,-0.056,0.035,0.18,-0.039,1.0,1.0,0.012,0.121,1.0,-0.235,0.194,0.359,0.78,1.0,1.0,0.012,0.121,1.0,-0.032,0.336,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.128,0.093,-0.149,0.199,0.946,-0.023,0.081,1.0,0.033,0.015,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028,0.017,0.069,0.127,0.071,0.346,-0.019,0.012,0.062,0.117,0.074,0.338,0.055,0.382,0.047,-0.71,1.0,1.0,0.708,0.285,0.871
20260304_135106,1772603475.5652468,0.3,0.385,0.55,0.129,0.199,0.509,0.437,0.0,0.062,0.459,0.919,0.062,0.731,0.0,0.0,0.491,0.133,-0.999,0.975,0.0,0.0,0,0.521,0.687,0.614,0.706,0.035,-1.21,1.21,0.831,high,0.168,0.95,0.0,0.801,0.4,au15_mouth_down,0.919,5,10,anxiety,1.0,neutral,1,0.107,0.181,0.513,0.202,0.236,0.498,-0.072,0.365,0.447,-0.321,0.285,0.908,-0.154,0.103,0.148,-0.059,0.037,0.202,-0.043,1.0,1.0,0.016,0.137,1.0,-0.248,0.195,0.462,0.825,1.0,1.0,0.016,0.137,1.0,-0.03,0.336,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.126,0.18,-0.155,0.207,0.979,-0.022,0.077,1.0,0.03,0.014,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028,0.017,0.07,0.132,0.073,0.36,-0.018,0.012,0.028,0.124,0.076,0.345,0.059,0.388,0.35,-0.725,1.0,1.0,0.723,0.286,1.0
20260304_135106,1772603475.6001058,0.3,0.388,0.615,0.221,0.224,0.567,0.447,0.0,0.048,0.499,1.0,0.048,0.64,0.0,0.0,0.433,0.136,-0.997,0.958,0.0,0.0,0,0.525,0.699,0.621,0.726,0.062,-1.173,1.174,0.598,medium,0.287,0.831,0.0,0.806,0.165,au7_eye_squeeze,0.567,4,11,anxiety,0.412,neutral,1,0.114,0.182,0.527,0.217,0.239,0.788,-0.057,0.357,0.68,-0.324,0.288,0.763,-0.145,0.101,0.069,-0.061,0.037,0.157,-0.049,1.0,1.0,0.02,0.145,1.0,-0.255,0.197,0.326,0.874,1.0,1.0,0.02,0.145,1.0,-0.024,0.337,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.123,0.084,-0.16,0.213,0.949,-0.021,0.073,1.0,0.027,0.014,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027,0.016,0.053,0.139,0.076,0.395,-0.017,0.011,0.007,0.132,0.079,0.407,0.064,0.399,0.625,-0.739,1.0,1.0,0.737,0.287,0.951
20260304_135106,1772603475.6337218,0.3,0.451,0.693,0.22,0.225,0.593,0.447,0.0,0.0,0.356,1.0,0.0,0.515,0.0,0.0,0.407,0.147,-0.998,0.955,0.0,0.0,0,0.523,0.714,0.618,0.752,0.047,-1.161,1.162,0.531,medium,0.286,0.669,0.0,0.807,0.139,au7_eye_squeeze,0.593,4,11,sadness,0.363,neutral,1,0.126,0.188,0.933,0.237,0.244,1.0,-0.044,0.352,0.686,-0.327,0.291,0.746,-0.135,0.101,0.168,-0.062,0.038,0.158,-0.054,1.0,1.0,0.019,0.145,1.0,-0.275,0.202,0.803,0.921,1.0,1.0,0.019,0.145,1.0,-0.036,0.34,0.614,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.122,0.203,-0.165,0.218,0.859,-0.02,0.07,1.0,0.023,0.013,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027,0.016,0.057,0.146,0.079,0.441,-0.017,0.011,0.014,0.142,0.083,0.489,0.068,0.406,0.473,-0.75,1.0,1.0,0.748,0.287,0.897
20260304_135106,1772603475.6629508,0.3,0.512,0.746,0.227,0.24,0.604,0.459,0.0,0.0,0.293,1.0,0.0,0.301,0.0,0.0,0.396,0.183,-0.988,0.946,0.0,0.0,0,0.538,0.738,0.623,0.77,0.03,-1.144,1.145,0.402,medium,0.294,0.391,0.0,0.807,0.077,au7_eye_squeeze,0.604,4,11,sadness,0.448,neutral,1,0.141,0.199,1.0,0.261,0.253,1.0,-0.029,0.343,0.781,-0.329,0.294,0.651,-0.124,0.1,0.208,-0.063,0.039,0.104,-0.061,1.0,1.0,0.019,0.145,1.0,-0.296,0.21,1.0,0.967,1.0,1.0,0.019,0.145,1.0,-0.075,0.347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,0.121,0.251,-0.166,0.22,0.569,-0.018,0.066,1.0,0.019,0.013,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026,0.016,0.001,0.155,0.083,0.514,-0.016,0.011,0.001,0.153,0.087,0.538,0.071,0.409,0.296,-0.761,1.0,1.0,0.759,0.287,0.831
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
